Open,High,Low,Close,Price_5,Price_10,Price_20,Price_60,Price_120,Volume,Volume_5,Volume_10,Volume_20,Volume_60,Volume_120,Volume Ratio,OBV,MACD,MACD_Signal,Momentum,Momentum_Signal,William_R,William_D,Psychology,Psychology_Signal,MFI,MFI_Signal,RSI,RSI_Signal
30100.00,31400.00,29900.00,31400.00,29750.00,27460.00,25227.50,25027.50,21292.08,1121187.00,1120791.40,1029394.80,707354.95,664497.13,763968.18,328.14,15134962.00,1579.61,754.71,9050.00,5100.67,0.00,-0.03,0.80,0.67,94.58,81.83,0.93,0.76
31700.00,32300.00,30200.00,30600.00,30140.00,28215.00,25597.50,25124.17,21547.08,1148994.00,1089823.20,1114981.10,747833.60,665527.62,773543.13,263.57,13985968.00,1701.11,943.99,8300.00,5740.54,-0.17,-0.10,0.80,0.69,98.02,85.07,0.87,0.78
30750.00,31450.00,30200.00,31300.00,30600.00,28970.00,26027.50,25229.17,21807.92,630705.00,1026763.40,1123602.80,740062.40,660360.23,778799.01,344.78,14616673.00,1832.76,1121.75,8350.00,6262.43,-0.10,-0.10,0.80,0.70,92.49,86.55,0.87,0.80
30850.00,31950.00,30850.00,31600.00,30940.00,29560.00,26442.50,25335.00,22071.25,579984.00,850511.60,1019631.50,748336.25,660172.50,783632.21,349.76,15196657.00,1938.96,1285.19,8400.00,6689.94,-0.07,-0.09,0.80,0.71,92.78,87.80,0.87,0.81
31400.00,32700.00,31150.00,32250.00,31430.00,30145.00,26900.00,25471.67,22340.00,735798.00,843333.60,986577.70,770074.40,657859.02,789763.86,408.85,15932455.00,2051.91,1438.53,8600.00,7071.96,-0.05,-0.07,0.80,0.72,93.10,88.86,0.87,0.82
32450.00,32600.00,31200.00,31850.00,31520.00,30635.00,27332.50,25602.50,22605.42,651955.00,749487.20,935139.30,792124.10,655352.67,795196.82,330.66,15280500.00,2085.11,1567.85,8800.00,7417.56,-0.09,-0.08,0.70,0.72,89.80,89.05,0.89,0.84
31850.00,32100.00,31450.00,31850.00,31770.00,30955.00,27807.50,25725.83,22870.83,409530.00,601594.40,845708.80,795647.15,656120.00,798609.57,348.97,15280500.00,2087.37,1671.75,8100.00,7554.05,-0.09,-0.08,0.60,0.71,86.52,88.54,0.88,0.85
32000.00,32600.00,31750.00,31950.00,31900.00,31250.00,28290.00,25856.67,23137.08,488069.00,573067.20,799915.30,796359.55,658607.92,802676.81,418.71,15768569.00,2073.32,1752.07,6250.00,7293.24,-0.11,-0.09,0.60,0.69,85.62,87.96,0.85,0.85
32000.00,33000.00,31300.00,32450.00,32070.00,31505.00,28765.00,25988.33,23407.50,550907.00,567251.80,708881.70,798073.70,661458.02,807267.70,419.83,16319476.00,2078.57,1817.37,6050.00,7044.59,-0.09,-0.09,0.60,0.68,85.21,87.41,0.85,0.85
32550.00,34350.00,32500.00,34200.00,32460.00,31945.00,29315.00,26152.50,23692.50,895866.00,599265.40,721299.50,834101.15,650976.72,814733.25,443.29,17215342.00,2198.60,1893.61,7250.00,7085.67,-0.02,-0.06,0.70,0.68,85.15,86.96,0.87,0.85
34200.00,34450.00,32500.00,32950.00,32680.00,32100.00,29780.00,26288.33,23967.08,860351.00,640944.60,695215.90,862305.35,654127.25,821902.84,338.73,16354991.00,2167.87,1948.47,4300.00,6528.54,-0.23,-0.14,0.60,0.67,76.66,84.90,0.73,0.83
32850.00,34250.00,32550.00,33300.00,32970.00,32370.00,30292.50,26440.00,24244.58,551454.00,669329.40,635461.90,875221.50,656833.40,826498.29,381.19,16906445.00,2147.01,1988.18,4300.00,6082.83,-0.20,-0.17,0.70,0.68,76.05,83.13,0.73,0.81
33600.00,34650.00,33500.00,33950.00,33370.00,32635.00,30802.50,26609.17,24527.50,586164.00,688948.40,631007.80,877305.30,661170.78,831382.99,382.33,17492609.00,2158.05,2022.15,4050.00,5676.27,-0.13,-0.15,0.70,0.68,74.30,81.36,0.72,0.79
34300.00,34700.00,33250.00,34700.00,33820.00,32945.00,31252.50,26780.00,24647.92,384541.00,655675.20,611463.50,815547.50,661076.18,821145.74,348.38,17877150.00,2201.94,2058.11,4900.00,5521.01,0.00,-0.07,0.70,0.68,73.48,79.79,0.75,0.78
35000.00,35300.00,34100.00,34800.00,33940.00,33200.00,31672.50,26923.33,24766.25,388821.00,554266.20,576765.80,781671.75,636932.68,818867.70,329.76,18265971.00,2219.21,2090.33,3400.00,5096.81,-0.10,-0.09,0.70,0.68,71.54,78.14,0.70,0.77
34850.00,35200.00,34250.00,35200.00,34390.00,33535.00,32085.00,27079.17,24887.92,284623.00,439120.60,540032.60,737585.95,630202.33,813736.70,305.52,18550594.00,2239.35,2120.13,4600.00,4997.45,-0.02,-0.05,0.80,0.70,68.75,76.26,0.79,0.77
34700.00,35250.00,34500.00,34900.00,34710.00,33840.00,32397.50,27239.17,25000.42,262021.00,381234.00,525281.70,685495.25,624937.08,808345.18,251.56,18288573.00,2205.69,2137.25,3600.00,4717.96,-0.09,-0.07,0.80,0.71,74.28,75.86,0.74,0.77
34900.00,36800.00,34800.00,36650.00,35250.00,34310.00,32780.00,27425.00,25118.75,838266.00,431654.40,560301.40,680108.35,631445.18,802278.93,248.79,19126839.00,2293.78,2168.55,5050.00,4784.37,-0.03,-0.05,0.80,0.72,75.49,75.79,0.78,0.77
36850.00,37650.00,36250.00,36950.00,35700.00,34760.00,33132.50,27620.00,25237.92,652674.00,485281.00,570478.10,639679.90,637584.43,784449.86,228.06,19779513.00,2360.58,2206.96,4700.00,4767.49,-0.11,-0.08,0.80,0.73,75.54,75.74,0.77,0.77
37000.00,37450.00,36050.00,36600.00,36060.00,35000.00,33472.50,27805.83,25351.67,1177616.00,643040.00,598653.10,659976.30,652083.45,787285.13,206.56,18601897.00,2358.10,2237.19,4750.00,4763.99,-0.17,-0.12,0.70,0.73,69.44,74.48,0.78,0.77
36700.00,37350.00,36300.00,36400.00,36300.00,35345.00,33722.50,27972.50,25462.08,399197.00,665954.80,552537.70,623876.80,649025.20,786429.12,165.20,18202700.00,2313.33,2252.42,4550.00,4721.20,-0.20,-0.16,0.70,0.72,69.04,73.39,0.76,0.77
36650.00,37150.00,35850.00,37100.00,36740.00,35725.00,34047.50,28170.83,25571.25,464751.00,706500.80,543867.40,589664.65,647263.38,782337.94,231.65,18667451.00,2307.73,2263.48,5150.00,4806.96,-0.09,-0.12,0.70,0.72,69.19,72.55,0.78,0.77
38200.00,38750.00,37400.00,38100.00,37030.00,36140.00,34387.50,28364.17,25687.92,692585.00,677364.60,554509.50,592758.65,644684.47,779863.07,233.39,19360036.00,2356.82,2282.15,5650.00,4975.57,-0.10,-0.11,0.70,0.72,70.11,72.06,0.79,0.77
38400.00,38800.00,36300.00,37050.00,37050.00,36375.00,34660.00,28549.17,25802.08,705780.00,687985.80,586633.40,599048.45,647607.87,776310.03,181.13,18654256.00,2284.66,2282.65,2850.00,4550.45,-0.28,-0.20,0.60,0.70,60.48,69.75,0.66,0.75
37200.00,37350.00,35900.00,37300.00,37190.00,36625.00,34912.50,28748.33,25927.08,556036.00,563669.80,603354.90,590060.35,650013.08,767720.60,176.91,19210292.00,2222.03,2270.53,4350.00,4510.36,-0.24,-0.22,0.60,0.69,62.25,68.25,0.77,0.75
36800.00,38500.00,36300.00,37850.00,37480.00,36890.00,35212.50,28949.17,26059.17,531147.00,590059.80,628007.30,584019.95,648737.73,761746.63,223.58,19741439.00,2191.51,2254.72,4550.00,4518.29,-0.17,-0.19,0.60,0.68,62.46,67.09,0.77,0.76
38000.00,38750.00,34300.00,36350.00,37330.00,37035.00,35437.50,29119.17,26174.17,726603.00,642430.20,674465.50,599873.60,649590.78,758507.26,190.39,19014836.00,2022.97,2208.37,2400.00,4094.63,-0.44,-0.32,0.60,0.67,54.04,64.48,0.63,0.73
36400.00,36950.00,34450.00,36600.00,37030.00,37030.00,35670.00,29305.00,26290.83,868742.00,677661.60,677513.10,618907.25,651109.67,760943.75,199.60,19883578.00,1887.81,2144.26,1900.00,3655.71,-0.47,-0.39,0.60,0.66,46.49,60.88,0.61,0.71
35450.00,36450.00,35000.00,35450.00,36710.00,36880.00,35820.00,29482.50,26405.00,694727.00,675451.00,681718.40,626098.25,654815.02,759353.40,159.45,19188851.00,1668.67,2049.14,650.00,3054.56,-0.74,-0.56,0.50,0.64,40.54,56.81,0.53,0.67
35500.00,36850.00,35200.00,36050.00,36460.00,36825.00,35912.50,29652.50,26529.17,631103.00,690464.40,627067.10,612860.10,656171.43,751198.76,153.97,19819954.00,1525.82,1944.48,850.00,2613.65,-0.61,-0.59,0.60,0.64,42.86,54.02,0.54,0.65
36500.00,37300.00,35350.00,35700.00,36030.00,36755.00,36050.00,29804.17,26649.58,510062.00,686247.40,638153.60,595345.65,647290.13,747686.61,166.02,19309892.00,1368.59,1829.30,800.00,2250.92,-0.69,-0.64,0.60,0.63,45.90,52.40,0.54,0.63
36050.00,37450.00,35700.00,36850.00,36130.00,36730.00,36227.50,29982.50,26769.17,493110.00,639548.80,640989.50,592428.45,647434.98,741320.06,164.71,19803002.00,1321.55,1727.75,200.00,1840.74,-0.43,-0.54,0.60,0.63,43.93,50.71,0.51,0.60
38150.00,38300.00,37050.00,38050.00,36420.00,36725.00,36432.50,30192.50,26889.58,531431.00,572086.60,624874.10,589691.80,647332.83,728947.05,163.49,20334433.00,1365.36,1655.27,1100.00,1692.59,-0.17,-0.35,0.60,0.62,43.25,49.21,0.55,0.59
38650.00,38650.00,36950.00,36950.00,36720.00,36715.00,36545.00,30400.00,26998.75,525651.00,538271.40,606861.20,596747.30,645498.15,726474.21,138.62,19808782.00,1296.38,1583.50,350.00,1424.07,-0.41,-0.38,0.60,0.62,46.56,48.68,0.52,0.58
36300.00,38150.00,36050.00,37900.00,37090.00,36775.00,36700.00,30636.67,27123.33,746154.00,561281.60,625873.00,614613.95,642049.65,722095.20,145.76,20554936.00,1303.34,1527.46,1500.00,1439.26,-0.20,-0.29,0.60,0.62,44.64,47.88,0.56,0.57
37600.00,39150.00,37500.00,39150.00,37780.00,36905.00,36897.50,30888.33,27258.75,531009.00,565471.00,625859.20,626933.25,640850.12,723532.09,150.69,21085945.00,1393.66,1500.70,2050.00,1561.41,0.00,-0.15,0.60,0.62,45.23,47.35,0.58,0.58
39150.00,39800.00,38500.00,38900.00,38190.00,37160.00,37097.50,31150.83,27399.58,625497.00,591948.40,615748.60,645107.05,642200.77,722862.44,140.48,20460448.00,1428.59,1486.28,800.00,1409.12,-0.16,-0.15,0.60,0.61,44.90,46.86,0.53,0.57
39300.00,39350.00,30300.00,31000.00,36780.00,36600.00,36815.00,31275.00,27474.17,5697680.00,1625198.20,1098642.40,888077.75,728925.55,767725.45,60.55,14762768.00,809.48,1350.92,-6050.00,-82.70,-0.93,-0.54,0.50,0.60,29.67,43.42,0.34,0.52
30500.00,32150.00,29250.00,30250.00,35440.00,36080.00,36480.00,31400.83,27542.08,3131302.00,2146328.40,1342299.90,1012009.15,770491.38,789926.63,42.60,11631466.00,255.37,1131.81,-7050.00,-1476.16,-0.91,-0.72,0.50,0.59,25.70,39.87,0.31,0.48
31000.00,31100.00,27000.00,27400.00,33340.00,35215.00,36020.00,31453.33,27586.67,4581304.00,2913358.40,1737320.00,1182193.55,836804.30,825953.55,34.36,7050162.00,-409.02,823.65,-10450.00,-3270.93,-0.97,-0.85,0.40,0.56,18.50,35.60,0.25,0.43
27850.00,28450.00,26200.00,26750.00,30860.00,34320.00,35537.50,31495.83,27623.33,2504469.00,3308050.40,1936760.70,1287457.15,872896.30,844352.71,30.69,4545693.00,-976.74,463.57,-9600.00,-4536.74,-0.96,-0.90,0.40,0.54,17.42,31.96,0.26,0.40
26900.00,28900.00,25650.00,28500.00,28780.00,33485.00,35107.50,31584.17,27682.08,2818570.00,3746665.00,2169306.70,1405148.10,914215.45,861098.06,42.63,7364263.00,-1270.81,116.69,-8100.00,-5249.39,-0.80,-0.85,0.40,0.53,26.62,30.89,0.32,0.38
28950.00,29150.00,27450.00,28600.00,28300.00,32540.00,34632.50,31682.50,27751.67,1266390.00,2860407.00,2242802.60,1433838.35,922219.80,827941.13,45.54,8630653.00,-1478.75,-202.40,-6850.00,-5569.52,-0.79,-0.82,0.40,0.51,30.89,30.89,0.34,0.37
29100.00,31200.00,28900.00,30050.00,28260.00,31850.00,34282.50,31795.00,27829.58,1936920.00,2621530.60,2383929.50,1495395.35,947593.35,832244.68,57.43,10567573.00,-1509.14,-463.74,-6000.00,-5655.61,-0.69,-0.76,0.50,0.51,33.93,31.50,0.36,0.37
30500.00,31550.00,29600.00,31500.00,29080.00,31210.00,33992.50,31935.00,27921.67,1205217.00,1946313.20,2429835.80,1527854.40,962663.05,837322.20,60.85,11772790.00,-1400.08,-651.01,-4200.00,-5364.49,-0.59,-0.67,0.50,0.51,35.44,32.29,0.41,0.38
31300.00,31300.00,30150.00,30500.00,29830.00,30345.00,33625.00,32056.67,28009.58,784230.00,1602265.40,2455157.90,1540508.55,972217.53,838325.03,55.75,10988560.00,-1378.46,-796.50,-6350.00,-5561.59,-0.66,-0.66,0.40,0.49,33.01,32.43,0.36,0.38
30900.00,31450.00,29450.00,30200.00,30170.00,29475.00,33317.50,32187.50,28095.00,800377.00,1198626.80,2472645.90,1544197.25,979906.00,832130.80,55.55,10188183.00,-1369.73,-911.15,-7850.00,-6019.27,-0.68,-0.67,0.40,0.48,30.44,32.03,0.32,0.36
30200.00,30300.00,28500.00,29250.00,30300.00,29300.00,32950.00,32303.33,28177.08,823719.00,1110092.60,1985249.80,1541946.10,985737.63,834505.42,49.13,9364464.00,-1423.07,-1013.53,-7700.00,-6355.42,-0.75,-0.71,0.40,0.47,30.28,31.68,0.32,0.36
29700.00,30000.00,28500.00,28700.00,30030.00,29145.00,32612.50,32399.17,28249.17,881379.00,898984.40,1760257.50,1551278.70,991816.88,836149.31,48.69,8483085.00,-1492.52,-1109.33,-9200.00,-6924.33,-0.78,-0.75,0.40,0.46,30.36,31.42,0.28,0.34
28550.00,29750.00,27400.00,29750.00,29680.00,29380.00,32297.50,32508.33,28334.58,864550.00,830851.00,1388582.10,1562951.05,1003304.10,837719.58,49.81,9347635.00,-1446.17,-1176.70,-9400.00,-7419.47,-0.71,-0.73,0.50,0.47,27.76,30.69,0.28,0.33
29400.00,31400.00,29100.00,31050.00,29790.00,29810.00,32065.00,32631.67,28420.83,1415908.00,957186.60,1279726.00,1608243.35,1021964.78,839995.24,58.01,10763543.00,-1289.66,-1199.29,-7850.00,-7505.57,-0.61,-0.67,0.60,0.48,29.34,30.42,0.32,0.33
30650.00,31100.00,28750.00,30800.00,29910.00,30040.00,31762.50,32760.83,28494.58,1686771.00,1134465.40,1166546.10,1667926.40,1045192.12,838049.18,51.34,9076772.00,-1172.29,-1193.89,-200.00,-6044.46,-0.21,-0.44,0.50,0.49,35.04,31.34,0.49,0.36
30900.00,32950.00,30300.00,32600.00,30580.00,30440.00,31490.00,32908.33,28589.17,1647245.00,1299170.60,1204631.60,1723717.10,1063571.40,844582.60,56.40,10724017.00,-923.38,-1139.79,2350.00,-4365.57,-0.05,-0.24,0.50,0.49,45.03,34.08,0.58,0.40
32750.00,34750.00,32700.00,34400.00,31720.00,30875.00,31362.50,33053.33,28693.75,1328139.00,1388522.60,1143753.50,1763841.50,1058712.10,849392.92,63.95,12052156.00,-574.26,-1026.68,7000.00,-2092.45,-0.04,-0.14,0.50,0.49,59.14,39.09,0.74,0.47
34600.00,35300.00,33600.00,34450.00,32660.00,31170.00,31190.00,33187.50,28796.67,995452.00,1414703.00,1122777.00,1776306.40,1057530.70,851543.98,65.11,13047608.00,-290.19,-879.38,7700.00,-133.96,-0.09,-0.11,0.50,0.49,68.83,45.04,0.78,0.53
34350.00,34750.00,33500.00,34300.00,33310.00,31550.00,30947.50,33310.00,28900.83,588826.00,1249286.60,1103236.60,1779197.25,1047905.48,852023.82,60.97,12458782.00,-76.29,-718.77,5800.00,1052.83,-0.13,-0.12,0.50,0.49,61.21,48.27,0.74,0.57
33500.00,35000.00,33450.00,33800.00,33910.00,31910.00,30692.50,33395.83,28996.67,712670.00,1054466.40,1094465.90,1783555.90,1038052.73,852513.01,60.73,11746112.00,52.27,-564.56,5200.00,1882.26,-0.19,-0.16,0.50,0.49,55.32,49.68,0.71,0.60
33350.00,33600.00,31650.00,33350.00,34060.00,32320.00,30810.00,33468.33,29088.75,834247.00,891866.80,1095518.70,1540384.25,1036190.12,853917.28,77.78,10911865.00,116.51,-428.34,3300.00,2165.81,-0.25,-0.20,0.50,0.49,46.34,49.02,0.64,0.61
33550.00,33550.00,32600.00,32750.00,33730.00,32725.00,30935.00,33515.83,29169.58,386813.00,703601.60,1046062.10,1403159.80,1018282.95,849764.58,92.41,10525052.00,117.65,-319.15,1250.00,1982.65,-0.32,-0.26,0.50,0.49,43.32,47.88,0.56,0.60
32450.00,33150.00,32000.00,32050.00,33250.00,32955.00,31167.50,33553.33,29232.50,407339.00,585979.00,1000341.00,1194461.55,1012210.47,836717.32,129.46,10117713.00,61.36,-243.05,1550.00,1896.12,-0.41,-0.34,0.40,0.48,44.43,47.19,0.57,0.59
32400.00,33650.00,32250.00,33600.00,33110.00,33210.00,31510.00,33590.00,29308.75,532522.00,574718.20,912002.40,1095864.20,1002399.38,833448.26,177.21,10650235.00,140.20,-166.40,3400.00,2196.90,-0.22,-0.28,0.40,0.47,49.38,47.62,0.65,0.60
34000.00,34250.00,33000.00,33600.00,33070.00,33490.00,31765.00,33640.00,29382.08,394849.00,511154.00,782810.20,974678.15,989830.30,827678.96,140.55,10650235.00,200.38,-93.04,4350.00,2627.52,-0.22,-0.25,0.40,0.46,53.98,48.89,0.70,0.62
33750.00,33750.00,33000.00,33000.00,33000.00,33530.00,31985.00,33668.33,29448.75,336833.00,411671.20,651769.00,928200.30,984932.43,822646.33,119.94,10313402.00,197.38,-34.96,4300.00,2962.01,-0.29,-0.27,0.30,0.44,55.96,50.31,0.70,0.64
33600.00,33650.00,32600.00,32800.00,33010.00,33370.00,32122.50,33688.33,29511.67,419893.00,418287.20,560944.40,852348.95,982264.25,821218.38,92.39,9893509.00,176.82,7.40,3050.00,2979.61,-0.38,-0.33,0.20,0.41,57.61,51.77,0.65,0.64
32850.00,33150.00,32150.00,32400.00,33080.00,33165.00,32167.50,33690.83,29581.25,383296.00,413478.60,499728.80,811252.90,976389.22,817124.12,75.52,9510213.00,126.79,31.28,1350.00,2653.69,-0.44,-0.38,0.10,0.37,50.31,51.48,0.57,0.63
32750.00,32850.00,32100.00,32450.00,32850.00,32980.00,32265.00,33700.83,29651.67,351219.00,377218.00,475968.10,789602.35,971376.95,813364.81,86.68,9861432.00,90.14,43.05,1650.00,2452.95,-0.57,-0.48,0.20,0.35,56.74,52.53,0.59,0.62
32250.00,33300.00,32250.00,33100.00,32750.00,32910.00,32410.00,33721.67,29723.75,408042.00,379856.60,445505.30,769985.60,971352.15,813736.08,101.06,10269474.00,112.25,56.89,500.00,2062.36,-0.60,-0.54,0.30,0.35,50.46,52.12,0.53,0.60
32450.00,32800.00,30800.00,31400.00,32430.00,32715.00,32517.50,33712.50,29784.58,787652.00,470020.40,440845.80,768182.25,976345.20,817476.56,101.54,9481822.00,-7.32,44.05,-3000.00,1049.89,-0.87,-0.70,0.30,0.34,36.51,48.99,0.30,0.54
31250.00,31600.00,29600.00,30200.00,31910.00,32460.00,32592.50,33675.00,29831.67,850641.00,556170.00,487228.60,766645.35,981340.77,821399.39,101.95,8631181.00,-196.64,-4.09,-4250.00,-10.09,-0.89,-0.80,0.30,0.33,23.60,43.92,0.26,0.49
30600.00,31300.00,29900.00,30750.00,31580.00,32330.00,32642.50,33617.50,29885.00,491126.00,577736.00,495607.30,747974.15,974595.10,812785.91,97.03,9122307.00,-298.86,-63.04,-3550.00,-718.07,-0.79,-0.79,0.40,0.34,30.46,41.23,0.31,0.45
30000.00,30650.00,29800.00,30100.00,31110.00,31980.00,32595.00,33570.00,29929.17,289444.00,565381.00,471299.50,691650.95,965079.98,809603.62,75.50,8832863.00,-427.39,-135.91,-3700.00,-1314.46,-0.89,-0.84,0.30,0.34,32.60,39.50,0.30,0.42
29950.00,30650.00,29600.00,29800.00,30450.00,31600.00,32545.00,33511.67,29975.83,424611.00,568694.80,474275.70,628542.95,962965.93,809899.67,89.90,8408252.00,-547.15,-218.16,-3550.00,-1761.57,-0.96,-0.90,0.30,0.33,34.92,38.58,0.31,0.40
29800.00,30650.00,29600.00,30600.00,30290.00,31360.00,32445.00,33455.83,30032.50,299944.00,471153.20,470586.80,561177.90,958195.60,809683.19,69.55,8708196.00,-570.92,-288.71,-2150.00,-1839.25,-0.78,-0.84,0.40,0.34,33.74,37.62,0.39,0.39
30950.00,31050.00,30300.00,30850.00,30420.00,31165.00,32267.50,33391.67,30085.83,344715.00,369968.00,463069.00,512006.70,957531.83,809304.01,54.69,9052911.00,-563.10,-343.59,-1200.00,-1711.40,-0.73,-0.79,0.50,0.36,39.47,37.99,0.43,0.40
30700.00,31600.00,30550.00,31350.00,30540.00,31060.00,32112.50,33334.17,30128.75,454074.00,362557.60,470146.80,484937.80,958619.38,797776.03,46.51,9506985.00,-510.67,-377.01,-2250.00,-1819.12,-0.62,-0.71,0.60,0.39,38.39,38.07,0.36,0.39
31150.00,31300.00,28500.00,28850.00,30290.00,30700.00,31840.00,33228.33,30153.75,1203641.00,545397.00,555389.00,515678.55,973936.35,802069.34,42.56,8303344.00,-663.20,-434.25,-4750.00,-2405.30,-0.93,-0.82,0.50,0.40,28.43,36.14,0.27,0.37
28200.00,29100.00,27550.00,28950.00,30120.00,30285.00,31597.50,33129.17,30184.17,521534.00,564781.60,566738.20,506121.75,978261.57,801599.33,55.21,8824878.00,-767.17,-500.83,-4050.00,-2734.24,-0.77,-0.79,0.50,0.42,27.96,34.50,0.29,0.35
28950.00,30350.00,28500.00,29950.00,29990.00,30140.00,31427.50,33017.50,30221.25,545339.00,613860.60,542506.90,491676.35,973379.45,802412.32,72.89,9370217.00,-760.12,-552.69,-2850.00,-2757.39,-0.58,-0.69,0.60,0.44,34.85,34.57,0.37,0.36
29800.00,30900.00,28950.00,29500.00,29720.00,30070.00,31265.00,32893.33,30256.67,438817.00,632681.00,501324.50,494276.55,969815.17,803699.80,72.23,8931400.00,-781.82,-598.52,-2900.00,-2785.91,-0.66,-0.67,0.60,0.46,40.55,35.77,0.36,0.36
29300.00,30250.00,29200.00,30200.00,29490.00,30015.00,31172.50,32786.67,30296.25,365047.00,614875.60,488716.60,492161.95,956272.35,804177.90,84.60,9296447.00,-734.08,-625.63,-2250.00,-2678.73,-0.54,-0.61,0.60,0.48,45.48,37.71,0.40,0.37
30100.00,31500.00,29750.00,30950.00,29910.00,30100.00,31040.00,32695.83,30334.17,592041.00,492555.60,518976.30,495137.90,959486.42,804255.81,85.71,9888488.00,-628.48,-626.20,-2150.00,-2572.98,-0.35,-0.48,0.70,0.50,46.61,39.49,0.41,0.37
30100.00,31950.00,29950.00,31600.00,30440.00,30280.00,30940.00,32604.17,30387.50,804936.00,549236.00,557008.80,515642.25,965156.17,806209.78,100.84,10693424.00,-486.73,-598.31,200.00,-2018.39,-0.08,-0.28,0.80,0.54,57.48,43.09,0.51,0.40
32100.00,32300.00,30750.00,31000.00,30650.00,30320.00,30840.00,32485.83,30425.00,502394.00,540647.00,577253.80,523920.30,961986.32,803335.39,97.69,10191030.00,-417.99,-562.24,800.00,-1454.71,-0.27,-0.28,0.70,0.56,67.30,47.93,0.54,0.43
30950.00,31350.00,29850.00,30250.00,30800.00,30260.00,30712.50,32372.50,30460.83,530255.00,558934.60,595807.80,529438.40,959060.90,803334.38,95.70,9660775.00,-419.20,-533.63,-500.00,-1263.77,-0.43,-0.35,0.60,0.57,60.15,50.37,0.48,0.44
30500.00,30800.00,28950.00,29050.00,30570.00,30030.00,30545.00,32235.00,30491.67,482873.00,582499.80,598687.70,534417.25,957841.52,803927.30,93.97,9177902.00,-511.09,-529.13,-1050.00,-1221.01,-0.68,-0.52,0.50,0.56,58.68,52.03,0.45,0.44
29150.00,29650.00,28250.00,28300.00,30040.00,29975.00,30337.50,32075.83,30512.50,463812.00,556854.00,524704.80,540046.90,956719.27,802728.50,80.79,8714090.00,-637.10,-550.72,-1500.00,-1276.81,-0.84,-0.68,0.50,0.55,58.53,53.33,0.43,0.44
28300.00,30300.00,28100.00,30250.00,29770.00,30105.00,30195.00,31974.17,30546.67,487820.00,493430.80,521333.40,544035.80,952739.55,801165.17,82.13,9201910.00,-573.00,-555.18,-350.00,-1091.45,-0.43,-0.56,0.50,0.54,59.48,54.56,0.49,0.45
30850.00,32150.00,30400.00,31350.00,29840.00,30245.00,30192.50,31886.67,30595.83,876522.00,568256.40,554451.70,548479.30,952869.22,801989.44,111.50,10078432.00,-428.51,-529.84,500.00,-773.16,-0.20,-0.38,0.50,0.54,62.21,56.09,0.52,0.46
31600.00,31800.00,30800.00,31500.00,30090.00,30445.00,30257.50,31820.83,30651.67,357678.00,533741.00,546337.80,523831.15,947251.73,801033.38,141.63,10436110.00,-298.45,-483.56,150.00,-588.53,-0.17,-0.27,0.60,0.55,61.76,57.23,0.51,0.47
31650.00,31850.00,30950.00,31550.00,30590.00,30580.00,30297.50,31745.83,30699.17,376344.00,512435.20,547467.50,518092.05,943005.75,799588.59,138.98,10812454.00,-189.16,-424.68,2700.00,69.18,-0.16,-0.22,0.60,0.55,73.66,60.51,0.63,0.50
31300.00,31650.00,30850.00,31500.00,31230.00,30635.00,30367.50,31675.83,30740.00,232543.00,466181.40,511517.70,515247.00,938380.43,792835.28,140.83,10579911.00,-105.37,-360.82,2550.00,565.34,-0.19,-0.20,0.50,0.55,76.26,63.66,0.63,0.53
31000.00,31150.00,29650.00,30900.00,31360.00,30565.00,30422.50,31576.67,30779.58,811176.00,530852.60,512141.70,534575.25,943681.53,795558.26,129.16,9768735.00,-86.38,-305.93,950.00,642.27,-0.33,-0.27,0.40,0.53,66.10,64.15,0.55,0.53
30800.00,31200.00,30600.00,30900.00,31270.00,30555.00,30437.50,31457.50,30825.00,331558.00,421859.80,495058.10,536155.95,940350.32,793841.58,121.95,9768735.00,-70.52,-258.85,1400.00,793.82,-0.33,-0.30,0.40,0.51,65.67,64.45,0.58,0.54
30900.00,33500.00,30900.00,32950.00,31560.00,30825.00,30542.50,31390.83,30895.42,1615359.00,673396.00,603568.50,599688.15,958512.12,802005.13,148.25,11384094.00,106.24,-185.83,2750.00,1185.06,-0.10,-0.20,0.50,0.51,71.10,65.78,0.63,0.56
33100.00,33250.00,32450.00,33150.00,31880.00,31235.00,30632.50,31311.67,30974.17,460147.00,690156.60,601295.90,599991.80,953745.33,797897.49,148.38,11844241.00,259.47,-96.77,2200.00,1388.04,-0.06,-0.13,0.60,0.52,70.76,66.78,0.61,0.57
33150.00,33200.00,31450.00,31800.00,31940.00,31585.00,30780.00,31189.17,31038.75,586505.00,760949.00,613565.20,569135.00,954670.27,797760.19,170.11,11257736.00,268.88,-23.64,200.00,1150.44,-0.31,-0.22,0.60,0.53,62.59,65.94,0.51,0.56
32000.00,32000.00,31100.00,31650.00,32090.00,31725.00,30915.00,31068.33,31109.58,411760.00,681065.80,605959.20,563646.30,951107.98,796654.38,143.69,10845976.00,261.21,33.33,650.00,1050.35,-0.34,-0.28,0.50,0.53,56.99,64.15,0.53,0.55
31700.00,32000.00,28200.00,28800.00,31670.00,31470.00,30857.50,31031.67,31153.33,2484135.00,1111581.20,766720.50,660586.10,897548.90,813237.23,85.82,8361841.00,24.88,31.64,-1450.00,550.28,-0.87,-0.58,0.40,0.51,46.34,60.59,0.44,0.53
