Open,High,Low,Close,Price_5,Price_10,Price_20,Price_60,Price_120,Volume,Volume_5,Volume_10,Volume_20,Volume_60,Volume_120,Volume Ratio,OBV,MACD,MACD_Signal,Momentum,Momentum_Signal,William_R,William_D,Psychology,Psychology_Signal,MFI,MFI_Signal,RSI,RSI_Signal
109101,113433,107919,112646,109967.4,105083.5,97245.55,86586.18,86391.85,95085,114351.4,119393.3,94324.45,63450.42,57750.43,456.1,1486594,6815.75,5376.06,21269,19420.25,-0.0656,-0.1147,0.8,0.6449,89.69,91.75,0.8971,0.8699
111858,116191,111070,112252,110912.8,106737.8,98663.5,87091.65,86624.89,110959,98646,123645.6,98262.2,64348.05,58260.22,370.17,1375635,6952.75,5691.4,19694,19475,-0.1613,-0.138,0.7,0.6518,89.97,91.4,0.8788,0.8717
111858,111858,107919,108313,110676.4,107722.4,99786,87557.72,86831.67,102854,89282,126810.9,100542.6,65388,58754.04,286.08,1272781,6666.64,5886.45,16148,18809.6,-0.3226,-0.2303,0.6,0.6453,82.79,89.68,0.7733,0.852
109889,109889,106344,107132,109967.6,108392,100888.85,87971.28,87022.04,111900,97706.6,127617.3,104156.3,66425.82,59395.8,251.22,1160881,6272.29,5963.62,12210,17489.68,-0.3965,-0.3134,0.5,0.6271,76.13,86.97,0.7183,0.8253
107132,110283,105556,108707,109810,109337.3,102090.15,88417.67,87228.83,68297,97819,128252.7,106592.05,66899.28,59759.21,271.7,1229178,6017.49,5974.39,13785,16748.74,-0.3393,-0.3264,0.6,0.6237,76.48,84.87,0.7333,0.8069
108313,108707,105950,107525,108785.8,109376.6,103035.4,88898.18,87452.02,54663,89734.6,102043,104524,67212.28,59633.44,232.77,1174515,5654.99,5910.51,11816,15762.19,-0.4231,-0.3747,0.5,0.6083,72.76,82.45,0.6974,0.785
107132,112646,106738,111070,108549.4,109731.1,104020.05,89439.08,87704.75,86522,84847.2,91746.6,100493.7,67975.85,60035.89,219.94,1261037,5589.33,5846.27,12603,15130.36,-0.2766,-0.3257,0.5,0.5947,73.19,80.6,0.7051,0.769
109889,109889,106344,107525,108391.8,109534.1,104768.4,89931.42,87937.78,53473,74971,82126.5,98584.05,68559.4,59980.81,189.24,1207564,5191.4,5715.3,7089,13522.08,-0.4783,-0.402,0.4,0.5704,68.82,78.24,0.6097,0.7372
107919,109889,105556,107919,108549.2,109258.4,105556.1,90423.75,88164.26,45812,61753.4,79730,96298.9,68996.33,60238.63,226.35,1253376,4851.9,5542.62,8665,12550.67,-0.4566,-0.4293,0.4,0.5491,66.76,75.94,0.6375,0.7172
107132,107525,102405,103981,107604,108707,106009.05,90811.07,88357.92,82183,64530.6,81174.8,98192.75,69910.3,60730,192.09,1171193,4216.47,5277.39,-3151,9410.33,-0.8857,-0.6575,0.4,0.5305,54.79,71.71,0.4429,0.6623
104375,106738,103193,105556,107210.2,107998,106540.75,91237.75,88581.11,35372,60672.4,75203.5,97298.4,69964.3,60629.41,201.37,1206565,3796.22,4981.16,-1969,7134.47,-0.7714,-0.7145,0.4,0.5142,48.69,67.11,0.4658,0.623
104768,107132,101224,102405,105477.2,107013.3,106875.55,91631.62,88774.76,48852,53138.4,68992.8,96319.2,69907.58,60665.34,177.35,1157713,3172.34,4619.39,-7090,4289.57,-0.9211,-0.8178,0.4,0.4999,38.96,61.48,0.3816,0.5747
98467,102405,96497,100436,104059.4,106225.6,106974,91979.53,88935.59,66265,55696.8,65333.9,96072.4,70290.55,60714.91,152.55,1091448,2490.33,4193.58,-10240,1383.66,-0.8,-0.8089,0.4,0.4874,39.33,57.05,0.3333,0.5265
100436,103587,98073,102405,102956.6,105752.9,107072.45,92366.83,89089.86,67737,60081.8,60917.6,94267.45,71043.88,60522.66,147.8,1159185,2084.67,3771.8,-7090,-311.07,-0.7,-0.7544,0.5,0.489,45.71,54.78,0.3875,0.4987
101617,105556,100830,101617,102483.8,105043.9,107190.6,92747.57,89244.12,40742,51793.6,58162.1,93207.4,71022.2,60361.83,152.04,1118443,1680.24,3353.49,-11029,-2454.66,-0.74,-0.7472,0.4,0.4779,42.38,52.3,0.3108,0.4611
102011,104375,100436,102799,101932.4,104571.3,106973.95,93148,89404.94,36076,51934.4,56303.4,79173.2,71109,60366.32,114.09,1154519,1438.51,2970.49,-9453,-3854.33,-0.6098,-0.6785,0.5,0.4806,33.16,48.47,0.3421,0.4373
104375,104768,101617,102799,102011.2,103744.2,106737.65,93557.62,89555.93,32138,48591.6,50865,71305.8,71352.95,60330.18,88.72,1154519,1232.74,2622.94,-5514,-4186.26,-0.6098,-0.6441,0.4,0.4705,39.95,46.77,0.3939,0.4286
102011,103981,98467,100830,102090,103074.7,106304.4,93947.55,89683.93,42971,43932.8,49814.8,65970.65,71690.42,60411.13,65.2,1111548,900.39,2278.43,-6302,-4609.41,-0.7317,-0.6879,0.4,0.4617,43.81,46.18,0.3823,0.4194
100436,101224,97679,100042,101617.4,102287,105772.7,94337.48,89785.68,22743,34934,47507.9,63618.95,71321.38,60065.85,54.9,1088805,566.89,1936.12,-8665,-5420.53,-0.7805,-0.7342,0.3,0.4415,36.93,44.33,0.3333,0.4022
100042,103587,98860,102799,101853.8,102168.8,105437.9,94782.55,89926.82,58949,38575.4,45184.5,63179.65,71742.13,60261.35,67.66,1147754,519.07,1652.71,-4726,-5281.62,-0.6098,-0.672,0.4,0.4363,44.87,44.44,0.4143,0.4046
102011,105162,98073,99648,101223.6,101578,104788,95175.1,90015.43,85957,48551.6,50243,62723.25,72424.3,60310.13,49.41,1061797,224.33,1367.04,-11422,-6509.7,-0.7647,-0.7183,0.3,0.4193,32.52,42.05,0.2899,0.3816
100830,100830,94922,97285,100120.8,101066,104039.65,95509.88,90087.64,68299,55783.8,52187.7,60590.25,73127.75,60585.23,52.05,993498,-197.65,1054.1,-10240,-7255.76,-0.8421,-0.7802,0.3,0.4044,32.13,40.07,0.303,0.3659
94922,97285,94528,97285,99411.8,100750.9,103488.25,95821.03,90166.42,49445,57078.6,50505.7,57919.8,73529.35,60366.99,61.15,993498,-526.01,738.08,-10634,-7931.41,-0.7879,-0.7841,0.3,0.3913,32.2,38.49,0.2923,0.3512
97285,97679,91771,95709,98545.2,100081.3,102917.1,96103.3,90222.21,45968,61723.6,48328.8,54623.2,73745.77,60150.82,67.32,947530,-903,409.86,-8272,-7999.53,-0.7436,-0.7638,0.2,0.3674,34.13,37.62,0.322,0.3454
94922,98860,94134,96497,97284.8,99569.3,102306.6,96379,90271.44,58383,61610.4,50092.9,54127.5,73359.6,59714.42,65.8,1005913,-1125.21,102.85,-9059,-8211.42,-0.6923,-0.7281,0.3,0.359,35.87,37.27,0.2982,0.3359
97285,98073,90195,94922,96339.6,98781.6,101676.45,96628.45,90268.16,85145,61448,54999.8,55651.6,73779.05,59027.79,62.87,920768,-1412.13,-200.15,-7483,-8065.74,-0.6923,-0.7102,0.2,0.3391,34.46,36.71,0.3208,0.3329
94528,95709,90195,94134,95709.4,97915.1,100829.65,96831.95,90258.31,88109,65410,60596.9,55730.95,74442.47,59125.68,44.47,832659,-1683.69,-496.86,-6302,-7712.99,-0.7436,-0.7269,0.2,0.3217,33.74,36.11,0.34,0.3343
92952,97285,91771,93346,94921.6,97166.7,100120.7,97015.75,90248.46,67807,69082.4,63080.5,56447.65,73847.38,59311.91,43.66,764852,-1940.12,-785.51,-9059,-7982.19,-0.7949,-0.7609,0.2,0.3065,33.32,35.55,0.2553,0.3185
93346,98467,92165,97679,95315.6,96930.4,99608.7,97278.33,90271.43,64090,72706.8,67215.2,57361.55,73175.57,59572.26,45.99,828942,-1773.26,-983.06,-3938,-7173.35,-0.5,-0.6304,0.3,0.3057,35,35.44,0.4107,0.337
96497,98073,93740,95316,95079.4,96182.1,99175.45,97435.88,90291.13,34205,67871.2,64740.8,54962.65,71797.53,59540.75,48.98,794737,-1810.83,-1148.61,-7483,-7235.28,-0.6578,-0.6441,0.2,0.2925,35.19,35.39,0.339,0.3374
95709,96103,94134,95709,95236.8,95788.2,98683.1,97606.55,90317.39,22053,55252.8,58350.4,54296.7,71089.77,59388.55,47.17,816790,-1788.28,-1276.55,-7090,-7206.23,-0.6316,-0.6379,0.3,0.2934,31.43,34.6,0.35,0.3399
99254,100436,94134,95316,95473.2,95591.3,98328.65,97783.8,90327.24,74029,52436.8,58923.4,55555.55,70918.42,59636.5,45.62,742761,-1781.58,-1377.55,-5514,-6867.78,-0.6578,-0.6479,0.3,0.2942,39.3,35.54,0.375,0.3469
96497,98860,95709,97679,96339.8,95630.7,98190.8,97974.17,90373.19,52730,49421.4,59251.9,54878.8,70260.73,59450.88,57.52,795491,-1567.53,-1415.55,-2363,-5966.82,-0.5,-0.5739,0.4,0.3075,44.15,37.26,0.45,0.3675
98467,98860,95316,98073,96418.6,95867.1,97974.2,98177.67,90402.73,37597,44122.8,58414.8,53371.8,69694.83,58976.46,53.2,833088,-1350.53,-1402.54,-4726,-5718.66,-0.4736,-0.5238,0.5,0.3315,42.53,38.32,0.3889,0.3718
96891,99254,96891,99254,97206.2,96142.8,97856.05,98374.6,90442.12,26515,42584.8,55228,52660.45,68932,58470.03,60.54,859603,-1070.91,-1336.22,-394,-4653.73,-0.1482,-0.336,0.5,0.3526,49.53,40.56,0.4898,0.3954
98860,103193,96103,101617,98387.8,96812.3,97796.95,98663.43,90514.33,58565,49887.2,52570,53784.9,69200.53,58630.71,63.97,918168,-651.14,-1199.2,4332,-2856.58,-0.1212,-0.2286,0.6,0.3835,58.07,44.06,0.6122,0.4388
101224,102405,98467,100042,99333,97403.1,97659.1,98899.75,90579.97,34654,42012.2,47224.5,53910.7,69206.67,58747.98,59.83,883514,-440.47,-1047.46,2757,-1733.87,-0.2424,-0.2355,0.6,0.4106,63.93,48.03,0.566,0.4642
99648,100830,98073,98860,99569.2,97954.5,97560.6,99103.25,90632.48,35329,38532,43976.7,53528.6,69189.55,58862.26,60.51,848185,-364.69,-910.9,3151,-756.89,-0.3334,-0.2844,0.6,0.4343,64.7,51.37,0.5769,0.4868
99648,102799,98073,102011,100356.8,98387.7,97659.05,99365.82,90727.67,39947,39002,41562.4,54388.8,69323.12,58857.46,68.85,888132,-49.8,-738.68,5514,497.29,-0.0909,-0.1877,0.6,0.455,63.89,53.87,0.6207,0.5136
101617,104768,101617,103193,101144.6,99175.4,97678.75,99648.08,90842.54,27756,39250.2,40917.5,52829.15,69353.8,58589.89,64.01,915888,291.76,-532.59,8271,2052.03,-0.1081,-0.1479,0.7,0.4856,73.46,57.79,0.6842,0.5477
102799,103981,99648,101224,101066,99726.9,97757.55,99930.37,90963.99,43158,36168.8,43028,50689.2,69245.63,58607.12,68.56,872730,398.98,-346.28,7090,3059.62,-0.2727,-0.2103,0.6,0.4999,78.11,61.85,0.65,0.5682
100830,101224,98860,100042,101066,100199.5,97895.4,100199.52,91082.15,30038,35245.6,38628.9,48776.15,69209.53,58526.42,73.22,842692,384.14,-200.2,6696,3786.9,-0.375,-0.2926,0.6,0.5124,71.57,63.8,0.6394,0.5824
100830,102011,98860,100830,101460,100514.6,98072.65,100448.97,91197.03,23574,32894.6,35713.3,47482.6,68648.33,58171.46,76.37,866266,430.99,-73.96,3151,3659.72,-0.3571,-0.3249,0.6,0.5234,69.56,64.95,0.5769,0.5813
101224,102405,98860,99254,100908.6,100632.7,98249.9,100685.28,91315.19,33603,31625.8,35313.9,46864.35,68547.95,58071.54,78.17,832663,337.07,8.25,3938,3715.37,-0.5185,-0.4217,0.5,0.5204,69.44,65.85,0.6,0.585
99254,101617,98860,101224,100514.8,100829.7,98486.25,100961,91466.18,32956,32665.8,35958,45593,68770.85,58004.28,73.33,865619,416.8,89.96,5515,4075.3,-0.3333,-0.3775,0.5,0.5179,73.95,67.47,0.6296,0.594
101617,102011,97285,98073,99884.6,100475.3,98643.8,101118.55,91597.47,53791,34792.4,35480.6,44025.3,68066.97,58089.34,77.98,811828,223.15,116.6,2757,3811.64,-0.7083,-0.5429,0.4,0.5032,62.98,66.57,0.5574,0.5866
98073,98467,92952,94134,98703,99884.5,98643.8,101164.5,91686.08,157521,60289,47767.3,47495.9,67906.85,58986.01,68.38,654307,-245.34,44.21,-3545,2340.31,-0.9,-0.7214,0.4,0.4903,44.92,62.24,0.4308,0.5555
95316,95316,93740,95316,97600.2,99530.1,98742.3,101210.47,91781.28,55053,66584.8,49739.7,46858.2,67296.63,59189.11,88.82,709360,-515.3,-67.69,-2757,1320.85,-0.7999,-0.7607,0.5,0.4915,38.14,57.42,0.4478,0.5339
95709,96103,94528,95709,96891.2,98899.9,98643.8,101269.53,91873.18,36861,67236.4,49431.1,45496.75,66385.73,59222.24,83.33,746221,-689.58,-192.07,-3545,347.68,-0.7667,-0.7637,0.5,0.4925,39,53.74,0.4308,0.5133
96103,98467,94922,97679,96182.2,98348.5,98761.95,101315.48,91974.93,44970,69639.2,51152.5,46035,66396.8,59293.79,99.23,791191,-661.12,-285.88,-3938,-509.46,-0.5999,-0.6818,0.5,0.4935,37.55,50.5,0.4219,0.495
97285,98073,96103,96891,95945.8,97915.2,98821.05,101348.3,92083.24,32600,65401,50096.7,46562.35,66052.48,59338.33,88.24,758591,-694.15,-367.53,-3151,-1037.77,-0.6666,-0.6742,0.5,0.4943,32.26,46.85,0.4355,0.4831
94922,98860,94528,97679,96654.8,97678.9,98939.2,101381.13,92181.71,39699,41836.6,51062.8,44845.85,65573.53,59369.98,113.2,798290,-649.25,-423.88,-1181,-1066.41,-0.5999,-0.6371,0.6,0.5075,34.15,44.31,0.4754,0.4816
98467,98467,95316,95316,96654.8,97127.5,98821.05,101328.62,92270.33,19684,34762.8,50673.8,43193.55,64714.92,59209.83,96.17,778606,-795.18,-498.14,-6695,-2192.13,-0.7999,-0.7185,0.5,0.5066,28.43,41.14,0.356,0.4565
96497,96497,93740,94528,96418.6,96654.9,98643.8,101230.15,92365.52,24293,32249.2,49742.8,42528.35,63389.2,59074.6,83.05,754313,-963.31,-591.17,-8665,-3486.7,-0.8571,-0.7878,0.5,0.5057,23.7,37.65,0.3104,0.4272
93346,94528,92558,93346,95552,95867.1,98348.4,101131.68,92434.44,29081,29071.4,49355.3,42656.65,62841.5,57992.56,72.79,725232,-1178.35,-708.61,-7878,-4364.96,-0.92,-0.8539,0.4,0.4925,24.42,35,0.3214,0.4061
93346,94922,90983,94528,95079.4,95512.6,97993.95,100921.62,92536.19,38547,30260.8,47830.9,41655.75,58204.62,57855.41,68.73,763779,-1239.11,-814.71,-5514,-4594.77,-0.6896,-0.7718,0.5,0.4935,30.57,34.12,0.375,0.3999
94922,96497,94134,95316,94606.8,95630.8,97757.65,100718.13,92644.51,25736,27468.2,34652.4,41209.85,55475.45,57621.09,79.53,789515,-1209.73,-893.71,-5514,-4778.62,-0.6206,-0.6962,0.6,0.5068,30.67,33.43,0.375,0.3949
95316,96497,94134,94528,94449.2,95552,97541.05,100468.68,92749.54,46253,32782,33772.4,41756.05,53751.77,57703.7,77.68,743262,-1235.78,-962.13,-4726,-4768.09,-0.6785,-0.6874,0.5,0.5059,30.12,32.77,0.3889,0.3937
94134,97679,93346,97285,95000.6,95709.6,97304.75,100245.5,92897.24,48378,37599,34924.1,42177.6,53395.12,57698.85,79.47,791640,-1022.18,-974.14,-3939,-4602.27,-0.4285,-0.558,0.5,0.5052,31.71,32.56,0.4107,0.3971
97285,97679,92952,92952,94921.8,95236.9,96792.7,99969.78,93012.12,58919,43566.6,36319,43735.75,53248.18,57760.41,65.37,732721,-1188.84,-1017.08,-5121,-4706.02,-0.75,-0.654,0.4,0.492,31.58,32.36,0.3898,0.3956
92165,94134,87832,90195,94055.2,94567.3,96241.25,99595.6,93090.89,124180,60693.2,45477,47786.85,53733.1,58591.76,56.69,608541,-1525.79,-1118.82,-3939,-4552.62,-0.7857,-0.7199,0.4,0.4805,33.72,32.63,0.4107,0.3987
90195,93740,90195,91377,93267.4,93937.1,95808,99247.68,93169.67,58697,67285.4,47376.8,49219.8,52862.07,58605.06,69.75,667238,-1678.11,-1230.68,-3939,-4429.89,-0.6785,-0.6992,0.4,0.4705,43.36,34.78,0.4107,0.4011
91377,94134,90195,93740,93109.8,93779.5,95453.5,99004.8,93281.26,49378,67910.4,50346.2,50510,51970.8,58679.4,74.19,716616,-1589.82,-1302.51,-1969,-3937.71,-0.4643,-0.5817,0.5,0.4742,44.42,36.71,0.459,0.4127
93740,94528,92165,94528,92558.4,93779.5,95217.2,98794.73,93383.01,50926,68420,53009.5,51376.15,50954.57,58690.19,88.08,767542,-1439.67,-1329.94,-3151,-3780.37,-0.3928,-0.4873,0.6,0.4899,44.83,38.33,0.431,0.4163
94134,94922,90195,90983,92164.6,93543.2,94705.15,98499.33,93458.5,40207,64677.6,54122.1,51738.7,50486.4,58692.84,76.42,727335,-1588.41,-1381.63,-5908,-4205.9,-0.7143,-0.6008,0.6,0.5037,44.41,39.55,0.3846,0.41
89408,90983,83500,87438,91613.2,92834.2,94173.4,98164.55,93531.37,146798,69201.2,64947.2,56389.05,52021.98,59617.13,65.96,580537,-1969.64,-1499.23,-10241,-5412.92,-0.7369,-0.6688,0.5,0.5032,36.29,38.89,0.3195,0.3919
87044,88620,84681,86257,90589.2,91928.3,93779.55,97751,93595.04,79811,73424,70354.7,52503.55,51910.13,59942.99,74.48,500726,-2340.09,-1667.41,-9059,-6142.13,-0.8056,-0.7372,0.4,0.4903,33.87,37.89,0.3333,0.3802
86257,87832,85863,87832,89407.6,91258.7,93405.35,97422.78,93677.1,39012,71350.8,69630.6,51701.5,51669.12,60114.26,71.82,539738,-2478.02,-1829.53,-6696,-6252.91,-0.6945,-0.7158,0.5,0.4915,37.84,37.88,0.3803,0.3802
87832,87832,81924,82318,86965.6,89762,92735.8,96996.1,93709.93,67723,74710.2,71565.1,53244.6,52034.3,60515.32,59.05,472015,-2997.71,-2063.16,-11028,-7207.93,-0.975,-0.8454,0.4,0.4801,36.42,37.59,0.3293,0.37
82318,83106,79167,79561,84681.2,88422.9,91829.9,96589.1,93700.08,78503,82369.4,73523.5,54921.25,51972.97,60941.63,46.84,393512,-3590.64,-2368.66,-14967,-8759.74,-0.9787,-0.9121,0.4,0.4701,30.81,36.23,0.2791,0.3518
78458,79561,77119,78773,82948.2,87280.7,90924,96142.72,93690.23,74133,67836.4,68518.8,56997.9,52618.98,61291.64,44.37,319379,-4077.13,-2710.35,-16543,-10316.39,-0.9196,-0.9158,0.4,0.4613,26.72,34.33,0.2558,0.3326
79561,81924,79561,81136,81924,86256.6,90096.85,95788.23,93709.93,46079,61090,67257,57316.9,52572.77,61240.18,45.18,365458,-4223.32,-3012.95,-13392,-10931.51,-0.8046,-0.8602,0.4,0.4536,31.34,33.73,0.3111,0.3283
81924,83893,80349,81924,80742.4,85075,89427.25,95479.7,93729.62,57461,64779.8,68065.3,59205.75,52426.03,61358.29,53.8,422919,-4226.86,-3255.73,-15361,-11817.41,-0.7663,-0.8133,0.4,0.4469,31.39,33.26,0.2706,0.3168
81136,83500,81136,82712,80821.2,83893.4,88836.45,95151.48,93759.16,54295,62094.2,68402.2,60705.85,52202,61622.94,62.84,477214,-4118.61,-3428.31,-10240,-11501.93,-0.6858,-0.7495,0.4,0.4411,37.16,34.04,0.329,0.3192
82712,85863,81924,83893,81687.6,83184.4,88363.8,94856.08,93801.83,62162,58826,70597.7,62359.9,52559,61790.6,74.06,539376,-3892.65,-3521.18,-6302,-10461.94,-0.6195,-0.6845,0.5,0.4484,46.78,36.59,0.3889,0.3331
83893,85075,83106,83500,82633,82790.6,87812.4,94534.43,93841.22,43877,52774.8,60305.6,62626.4,52689.02,61899.01,64.72,495499,-3702.61,-3557.46,-7877,-9944.95,-0.6416,-0.6631,0.5,0.4549,45.59,38.39,0.3571,0.3379
83106,86257,83106,84681,83342,82633,87280.65,94232.47,93895.04,49295,53418,57254,63804.35,52974.97,62163.96,67.82,544794,-3417.31,-3529.43,-9059,-9767.76,-0.5752,-0.6191,0.6,0.473,45.3,39.77,0.3283,0.336
84681,87044,83893,85469,84051,82396.7,86827.7,93976.45,93962,65207,54967.2,59873.5,64752.05,53345.57,62517.99,81.34,610001,-3091.98,-3441.94,-9059,-9626.01,-0.531,-0.5751,0.6,0.4889,45.87,40.99,0.3283,0.3345
85469,88226,84287,87044,84917.4,82869.3,86315.65,93759.82,94048.65,57248,55557.8,58826,65195.55,53920.65,62621.02,82.58,667249,-2676.21,-3288.79,-3939,-8488.61,-0.2841,-0.4296,0.7,0.5153,51.52,43.1,0.4193,0.3515
87044,87438,83893,86650,85468.8,83578.2,86000.55,93490.67,94136.61,60647,55254.8,57040.4,65281.95,53948.95,62845.54,82.38,606602,-2351.4,-3101.32,-788,-6948.49,-0.1713,-0.3004,0.7,0.5384,57.13,45.9,0.4815,0.3775
89408,96103,89014,92952,87359.2,84996.1,86138.4,93379.07,94277.08,195112,85501.8,69138.3,68828.55,55768.2,64096.25,132.65,801714,-1567.4,-2794.53,6695,-4219.79,-0.166,-0.2332,0.8,0.5711,71.56,51.03,0.6269,0.4273
93740,94134,90589,91771,88777.2,86059.6,86158.1,93287.17,94398.53,42619,84166.6,68792.3,68024.65,55340.2,64233.98,114.48,759095,-1029.5,-2441.53,3939,-2588.03,-0.2282,-0.2307,0.7,0.5872,66.93,54.21,0.5758,0.457
92165,92165,89014,89801,89643.6,86847.3,85961.15,93162.43,94491.73,44081,79941.4,67454.3,67759.8,55250.8,64390.08,99.76,715014,-753.49,-2103.92,7483,-573.83,-0.332,-0.2813,0.6,0.5888,68.36,57.04,0.6667,0.499
89408,90589,89014,89801,90195,87556.2,85724.8,93063.97,94583.63,28633,74218.4,64888.1,66645.15,54961.88,64353.83,92.42,715014,-528.66,-1788.87,10240,1588.94,-0.332,-0.3066,0.5,0.5777,71.73,59.98,0.76,0.5512
89408,90589,88620,89408,90746.6,88107.7,85646.05,92945.82,94662.41,34865,69062,62158.4,66378.05,54569.92,63964.76,93.14,680149,-377.83,-1506.66,10635,3398.15,-0.4047,-0.3557,0.4,0.5555,74.37,62.86,0.7756,0.596
88620,92952,88620,91771,90510.4,88934.8,85862.7,92893.3,94760.88,59595,41958.6,63730.2,62017.9,54144.08,63961.57,129.45,739744,-66.86,-1218.7,10635,4845.52,-0.275,-0.3153,0.5,0.5485,74.95,65.28,0.7756,0.6319
91377,92558,90589,92165,90589.2,89683.2,86158.1,92860.48,94846.22,39661,41367,62766.8,60010.4,53336.62,63889.54,160.48,779405,208.98,-933.16,10241,5924.62,-0.2631,-0.2892,0.5,0.5425,74.59,67.14,0.7709,0.6597
91377,91771,89014,89408,90510.6,90077.1,86236.9,92794.85,94905.3,42487,41048.2,60494.8,60184.15,52914.62,63381,139.18,736918,202.78,-705.98,6696,6078.89,-0.4722,-0.3807,0.4,0.5247,69.15,67.54,0.6604,0.6599
90195,91377,89014,90195,90589.4,90392.2,86630.75,92670.12,94974.23,66457,48613,61415.7,60120.85,52954.07,63064.82,176.08,803375,258.38,-513.1,6302,6123.51,-0.4546,-0.4176,0.4,0.5091,69.47,67.93,0.6539,0.6587
90983,94134,90195,92558,91219.4,90983,87280.6,92624.15,95030.02,106243,62888.6,65975.3,61507.85,54154.7,62976.12,244.56,909618,487.51,-312.98,9058,6710.41,-0.2728,-0.3452,0.5,0.5079,71.8,68.7,0.7018,0.6673
92558,94134,89408,90589,90983,90746.7,87871.4,92538.82,95072.68,69400,64849.6,53404.1,61271.2,54943.82,63016.79,247.84,840218,504.4,-149.51,5908,6549.93,-0.4516,-0.3984,0.4,0.4945,64.85,67.93,0.6271,0.6593
91377,91377,89014,89014,90352.8,90471,88265.3,92433.78,95108.79,46324,66182.2,53774.6,61283.45,54482.07,62700.24,207.48,793894,386.24,-42.36,3545,5948.94,-0.5806,-0.4895,0.4,0.4826,59.11,66.17,0.5738,0.6422
89408,90589,87832,89408,90352.8,90431.7,88639.5,92295.93,95135.05,42791,66243,53645.6,60549.95,54316.42,62288.58,203.8,836685,320.69,30.25,2364,5231.95,-0.5483,-0.5189,0.5,0.4848,53.75,63.68,0.5517,0.6241
90195,90195,87832,88620,90037.8,90313.6,88934.9,92138.38,95158.03,34408,59833.2,54223.1,59555.6,54263.27,61979.05,175.07,802277,202.83,64.77,1970,4579.56,-0.9047,-0.7118,0.5,0.4867,55.24,61.99,0.5424,0.6077
88226,89801,88226,89014,89329,90274.2,89190.95,91967.72,95171.16,46608,47906.2,55397.4,58777.9,54598.15,61765.08,171.48,848885,139.6,79.73,-3938,2876.05,-0.8124,-0.7621,0.6,0.5009,45.46,58.69,0.3864,0.5635
89408,89801,82318,82318,87674.8,89328.9,89131.85,91646.07,95154.75,248996,83825.4,74337.5,69033.85,57772,63486.27,116.36,599889,-445.69,-25.35,-9453,410.24,-1,-0.8811,0.5,0.5008,35.82,54.11,0.2931,0.5094
78773,79561,75622,76174,85106.8,87729.8,88706.5,91248.27,95074.01,508271,176214.8,121198.5,91982.65,65665.62,67436.14,60.47,91618,-1389.28,-298.14,-13627,-2397.21,-0.9702,-0.9256,0.4,0.4882,24.97,48.28,0.2478,0.4571
76489,77670,76095,76567,82538.6,86445.7,88261.4,90876.72,94989.98,168109,201278.4,133760.7,97127.75,67878.62,68534.08,69.45,259727,-2081.38,-654.79,-13234,-4564.57,-0.949,-0.9373,0.5,0.4896,22.93,43.21,0.2586,0.4174
77355,77513,76567,77198,80254.2,85146,87769.1,90463.17,94914.49,104869,215370.6,137601.9,99508.8,68960.65,69141.88,73.6,364596,-2549.57,-1033.74,-12210,-6093.65,-0.9149,-0.9261,0.5,0.4909,28.21,40.21,0.2792,0.3897
77434,77828,77040,77276,77906.6,83617.8,87300.4,90031.22,94839.65,90362,224121.4,136013.8,100994.55,70004.08,69678.94,86.03,454958,-2881.11,-1403.22,-14495,-7773.92,-0.9107,-0.9184,0.5,0.4921,29.05,37.98,0.2142,0.3546
77355,77513,76646,77198,76882.6,82278.7,86512.7,89630.78,94780.58,69397,188201.6,136013.5,94708.8,70441.4,69843.52,63.97,385561,-3114.25,-1745.42,-14967,-9212.54,-0.9149,-0.9166,0.5,0.4931,25.98,35.58,0.2012,0.324
77434,78537,77198,78143,77276.4,81191.6,85831.3,89265.8,94732.66,91807,104908.8,140561.8,97168.2,71470.88,70340.21,74.68,477368,-3186.03,-2033.54,-11265,-9623.03,-0.8638,-0.8902,0.6,0.5064,30.54,34.57,0.2576,0.3107
77040,77907,76804,77591,77481.2,80009.9,85220.8,88878.48,94663.73,118324,94951.8,148115.1,100880.35,73050.05,70849.19,70.01,359044,-3250,-2276.84,-12604,-10219.22,-0.8936,-0.8919,0.5,0.5056,25.61,32.78,0.226,0.2937
77670,77907,76567,77119,77465.4,78859.8,84586.7,88509.57,94597.43,63168,86611.6,150991.1,102607.1,73542.8,71045.38,66.08,295876,-3300.74,-2481.62,-15439,-11263.18,-0.9191,-0.9055,0.5,0.5049,19.35,30.09,0.1343,0.2619
77040,77907,76961,77276,77465.4,77686,83980.1,88110.43,94535.72,46432,77825.6,150973.5,103185.45,73767.4,71269.13,71.86,342308,-3290.34,-2643.36,-13313,-11673.14,-0.895,-0.9003,0.5,0.5043,22.43,28.56,0.1551,0.2405
77040,77591,76489,76883,77402.4,77142.5,83235.7,87757.27,94437.91,54736,74893.4,131547.5,102942.5,73783.15,70925.06,63.99,287572,-3276.06,-2769.9,-12131,-11764.71,-0.9157,-0.908,0.5,0.5038,22.42,27.33,0.1652,0.2254
77040,77828,76567,76567,77087.2,77181.8,82455.8,87464.48,94314.49,78115,72155,88531.9,104865.2,72459.72,70183.28,57.26,209457,-3252.74,-2866.47,-12841,-11979.97,-0.9352,-0.9216,0.5,0.5033,22.06,26.28,0.144,0.2092
